station_id,station_name,district,address,lat,lng,tot_quantity,sbi_quantity,bemp,act,data_time,yb2_quantity,eyb_quantity
500218004,YouBike2.0_板林溪北路口,板橋區,溪北路2號旁人行道,24.99057,121.42636,57,27,30,1,2026-04-28 14:17:03,27,0
500218005,YouBike2.0_捷運亞東醫院站(2號出口),板橋區,南雅南路二段21號前方人行道,24.99763,121.45220,52,3,49,1,2026-04-28 14:27:02,2,1
500218006,YouBike2.0_四川遠東路口,板橋區,四川路一段與遠東路口西南側,24.99856,121.45759,60,17,42,1,2026-04-28 13:58:04,17,0
500218007,YouBike2.0_環河公園,板橋區,南雅西路二段301巷41弄(停車場旁),25.01666,121.45064,44,13,31,1,2026-04-28 14:29:04,10,3
500218008,YouBike2.0_中華電信學院,板橋區,民族路168號(前),25.00801,121.46684,9,2,6,1,2026-04-28 14:23:02,1,1
500218009,YouBike2.0_漢生東路193巷口,板橋區,漢生東路193巷27號(對面),25.01225,121.47128,19,1,18,1,2026-04-28 13:43:02,1,0
500218010,YouBike2.0_溪洲公園停車場,板橋區,滿平街84巷公有停車場內,24.98698,121.42686,40,18,22,1,2026-04-28 14:21:03,17,1
500218011,YouBike2.0_華德公園,板橋區,四川路二段245巷60號對側,24.99195,121.45279,58,2,56,1,2026-04-28 14:26:03,2,0
500218012,YouBike2.0_湳雅觀光夜市(津渡橋),板橋區,南雅西路一段63巷4號前,25.0079,121.45231,56,1,55,1,2026-04-28 14:26:03,0,1
500218013,YouBike2.0_忠孝國中,板橋區,成都街45號對側,25.00488,121.46129,66,2,64,1,2026-04-28 14:29:04,2,0
500218014,YouBike2.0_南雅公園,板橋區,南雅南路二段1-1號(旁),25.00376,121.45526,45,3,42,1,2026-04-28 14:29:04,2,1
500218015,YouBike2.0_浮洲合宜住宅(合安一合宜路口),板橋區,合宜路/合安一路(東南側機車停車場),24.99849,121.44863,58,5,53,1,2026-04-28 13:47:02,5,0
500218016,YouBike2.0_板橋信義公園,板橋區,四川路1號旁人行道,24.99625,121.45622,55,5,50,1,2026-04-28 14:29:04,5,0
500218017,YouBike2.0_板橋仁愛公園,板橋區,國慶路49巷7號對側,24.99601,121.45971,51,4,46,1,2026-04-28 14:27:02,3,1
500218018,YouBike2.0_捷運板新站,板橋區,板新路117巷7號(後方廣場),25.01409,121.47124,96,1,95,1,2026-04-28 14:27:18,1,0
500218019,YouBike2.0_捷運新埔民生站,板橋區,民生路三段70號對面停車場內,25.02598,121.46657,40,12,28,1,2026-04-28 14:18:02,10,2
500218020,YouBike2.0_捷運新埔站(5號出口),板橋區,文化路二段/民生路三段口,25.0235,121.46808,79,49,29,1,2026-04-28 14:29:04,48,1
500218021,YouBike2.0_捷運新埔站(1號出口),板橋區,民生路三段11號(前),25.0235,121.46745,99,70,29,1,2026-04-28 14:29:04,63,7
500218022,YouBike2.0_埤墘公園,板橋區,萬板路108號(前公園路側),25.02332,121.47422,37,4,33,1,2026-04-28 14:24:04,4,0
500218023,YouBike2.0_健華新城社區,板橋區,文化路一段309-6號(前),25.01927,121.46530,72,53,17,1,2026-04-28 14:28:03,49,4
500218024,YouBike2.0_信義公園市民活動中心,板橋區,信義路150巷51號對側,24.99181,121.45713,49,1,48,1,2026-04-28 14:23:17,1,0
500218025,YouBike2.0_板橋和平公園,板橋區,重慶路355號外側人行道,24.99766,121.46427,54,2,52,1,2026-04-28 14:23:02,1,1
500218026,YouBike2.0_民生公園,板橋區,民生路一段32號旁,25.01368,121.47542,50,20,30,1,2026-04-28 14:29:04,19,1
500218027,YouBike2.0_光復高中,板橋區,光環路一段與長壽街口西南側,25.01735,121.48258,37,22,13,1,2026-04-28 14:23:02,22,0
500218028,YouBike2.0_永安公園,板橋區,雙十路一段25號前,25.02418,121.47776,64,2,62,1,2026-04-28 14:26:03,1,1
500218029,YouBike2.0_莊敬公園,板橋區,萬板路與民生路二段口東南側,25.02062,121.47025,50,3,46,1,2026-04-28 14:21:03,3,0
500218030,YouBike2.0_板橋地政事務所,板橋區,實踐路1號對側,25.00841,121.46333,61,4,56,1,2026-04-28 14:29:04,4,0
500218031,YouBike2.0_四川忠孝路口,板橋區,四川路一段244號(對面),25.00149,121.45924,39,11,28,1,2026-04-28 14:23:02,11,0
500218032,YouBike2.0_板橋真武廟,板橋區,光復街202巷6-1號(前),25.02046,121.48594,20,10,10,1,2026-04-28 11:51:03,8,2
500218033,YouBike2.0_莒光國小,板橋區,雙十路2段47巷8弄6號(對面),25.02565,121.47465,37,6,31,1,2026-04-28 14:26:03,4,2
500218034,YouBike2.0_環河西大漢街口,板橋區,環河西路四段/大漢街(西南側),25.03183,121.46120,46,14,31,1,2026-04-28 14:05:03,14,0
500218035,YouBike2.0_浮洲合宜住宅(合安一路),板橋區,大觀路二段179巷33號(對側),24.99946,121.4465,34,3,31,1,2026-04-28 14:20:04,2,1
500218036,YouBike2.0_新北市立圖書館總館,板橋區,貴興路139號(東側),25.00147,121.45569,53,40,12,1,2026-04-28 14:28:03,37,3
500218037,YouBike2.0_板橋福德公園,板橋區,新站路1號對側,25.01156,121.46734,47,18,29,1,2026-04-28 14:27:02,17,1
500218038,YouBike2.0_板橋第一運動場,板橋區,板橋第一體育場南門,25.00914,121.46799,46,5,41,1,2026-04-28 14:29:04,5,0
500218039,YouBike2.0_溪北公園,板橋區,篤行路二段131巷37號對側,24.98999,121.43224,42,2,25,1,2026-04-28 14:07:04,2,0
500218040,YouBike2.0_崑崙活力廣場,板橋區,大觀路三段133巷1號對側,24.99402,121.43294,52,2,49,1,2026-04-28 14:14:04,1,1
500218041,YouBike2.0_浮洲火車站,板橋區,僑中二街156號,25.0041,121.44425,76,4,72,1,2026-04-28 14:29:04,4,0
500218042,YouBike2.0_馥華公園,板橋區,僑中二街118號對側,25.00607,121.44564,53,4,49,1,2026-04-28 14:22:03,4,0
500218043,YouBike2.0_捷運新埔站(2號出口),板橋區,文化路一段/民生路二段口南側,25.02237,121.46779,60,28,31,1,2026-04-28 14:18:02,24,4
500218044,YouBike2.0_捷運新埔站(4號出口),板橋區,文化路一段360號前,25.02341,121.46857,70,13,57,1,2026-04-28 14:24:04,8,5
500218045,YouBike2.0_捷運板橋站(3號出口),板橋區,文化路一段/新府路口東側,25.01452,121.46179,89,71,18,1,2026-04-28 14:24:04,67,4
500218046,YouBike2.0_捷運板橋站(1號出口),板橋區,捷運板橋站(1號出口)外側,25.01335,121.46202,86,33,51,1,2026-04-28 14:29:04,29,4
500218047,YouBike2.0_時光公園,板橋區,時光公園西南側,25.03622,121.47948,20,3,17,1,2026-04-28 12:53:04,2,1
500218048,YouBike2.0_江翠國小,板橋區,文化路二段413號前,25.03236,121.47431,43,38,5,1,2026-04-28 14:19:02,37,1
500218049,YouBike2.0_仁化文新路口,板橋區,仁化街/文新路口東北側,25.03486,121.47928,36,2,34,1,2026-04-28 14:24:04,2,0
500218050,YouBike2.0_板橋果菜批發市場,板橋區,板城路/香社一路(東北側),25.02113,121.45004,26,7,19,1,2026-04-28 14:28:03,6,1
500218051,YouBike2.0_音樂公園,板橋區,大同街97號對側,25.02856,121.48039,57,2,55,1,2026-04-28 14:29:04,1,1
500218052,YouBike2.0_捷運江子翠站(3號出口),板橋區,文化路二段288號前,25.02933,121.47195,60,31,26,1,2026-04-28 14:29:04,26,5
500218053,YouBike2.0_新北市藝文中心,板橋區,莊敬路62號前,25.02620,121.47251,54,13,41,1,2026-04-28 14:29:04,12,1
500218054,YouBike2.0_民生長江路口,板橋區,民生路三段/長江路一段口東北側,25.03134,121.46346,99,14,85,1,2026-04-28 14:27:02,12,2
500218055,YouBike2.0_板橋國中,板橋區,中正路437號前,25.02499,121.45437,62,1,61,1,2026-04-28 14:13:02,1,0
500218056,YouBike2.0_大觀路二段19巷,板橋區,大觀路二段19巷115號(旁),25.00256,121.45079,29,1,27,1,2026-04-28 14:28:16,1,0
500218057,YouBike2.0_永翠藝文街口(大禾社區),板橋區,永翠路350-352號(前方),25.01801,121.45029,44,0,44,1,2026-04-28 14:02:17,0,0
500218058,YouBike2.0_永翠藝文街口(柏克萊公園社區),板橋區,永翠路342-348號(前方),25.01811,121.45066,45,2,43,1,2026-04-28 14:28:03,2,0
500218059,YouBike2.0_藝文二永翠路口(青峰社區),板橋區,藝文二街永翠路口(西南側人行道),25.02142,121.45221,39,2,37,1,2026-04-28 13:59:03,2,0
500218060,YouBike2.0_華江一華江五路口(雙江翠社區),板橋區,華江一路/華江五路口(西北側),25.03485,121.47253,46,2,42,1,2026-04-28 14:28:03,2,0
500218061,YouBike2.0_文化路二段182巷1弄,板橋區,文化路二段182巷3弄95號(對面),25.02926,121.47241,49,30,19,1,2026-04-28 14:22:03,21,9
500218062,YouBike2.0_中正新月二街口(富江翠社區),板橋區,中正路/新月二街口(西南側人行道),25.02586,121.45437,40,11,29,1,2026-04-28 13:49:04,11,0
500218063,YouBike2.0_浮洲合宜住宅(樂群路),板橋區,板橋區合宜路/樂群路口,24.99702,121.44642,48,1,47,1,2026-04-28 14:27:02,0,1
500218064,YouBike2.0_三抱竹,板橋區,大觀路二段162號(對面橋下機車格),24.99864,121.44139,34,4,30,1,2026-04-28 14:01:02,4,0
500218065,YouBike2.0_廣福公園,板橋區,廣權路/廣和街,24.991643,121.462872,30,4,26,1,2026-04-28 14:29:04,4,0
500218066,YouBike2.0_潤泰社區,板橋區,三民路二段35巷口,25.01795,121.47938,35,19,15,1,2026-04-28 14:24:04,18,1
500218067,YouBike2.0_永豐公園活動中心,板橋區,永豐街221號,25.02113,121.47685,32,0,32,1,2026-04-28 14:23:17,0,0
500218068,YouBike2.0_板橋中山公園,板橋區,莊敬路134號(對面),25.02336,121.47109,34,8,26,1,2026-04-28 14:17:03,7,1
500218069,YouBike2.0_浮洲合宜住宅(合宜一路),板橋區,大觀路二段265巷/合宜一路(東南側),24.99652,121.44276,57,2,55,1,2026-04-28 14:22:03,2,0
500218070,YouBike2.0_崑崙公園,板橋區,大觀路三段212巷70號對面,24.99341,121.42964,32,6,26,1,2026-04-28 14:19:02,6,0
500218071,YouBike2.0_中山國中,板橋區,文化路一段188巷56號,25.01856,121.46751,34,12,22,1,2026-04-28 14:25:02,12,0
500218072,YouBike2.0_振義里公園,板橋區,板橋區萬安街55號(對面機車停車格),25.02389,121.48397,30,5,25,1,2026-04-28 13:37:04,4,1
500218073,YouBike2.0_民生中山路口,板橋區,民生路二段8-1號(前),25.01606,121.47346,29,2,25,1,2026-04-28 14:23:02,2,0
500218074,YouBike2.0_重慶國小,板橋區,廣和街35號(對面),24.99373,121.46253,41,6,35,1,2026-04-28 14:27:02,6,0
500218075,YouBike2.0_新北市藝文中心(文化路二段124巷),板橋區,文化路二段124巷32號(對面),25.02563,121.4714,37,0,37,1,2026-04-28 14:26:19,0,0
500218076,YouBike2.0_板橋國民運動中心,板橋區,英士路/智樂路,25.02224,121.45815,42,5,37,1,2026-04-28 14:28:03,2,3
500218077,YouBike2.0_臺灣藝術大學,板橋區,大觀路一段51號(郵局旁邊),25.0075,121.448,65,31,25,1,2026-04-28 14:28:03,23,8
500218078,YouBike2.0_林本源園邸,板橋區,文昌街24巷1號(對面),25.01086,121.45598,40,7,33,1,2026-04-28 14:29:04,6,1
500218079,YouBike2.0_埔墘國小,板橋區,新北市板橋區永豐街44號,25.01908,121.47372,34,3,31,1,2026-04-28 14:28:03,2,1
500218080,YouBike2.0_石雕公園,板橋區,吳鳳路50巷36號(旁),25.03026,121.46947,34,16,17,1,2026-04-28 14:22:03,13,3
500218081,YouBike2.0_萬板文聖街口,板橋區,文聖街/萬板路口北側,25.02638,121.47973,54,0,54,1,2026-04-28 14:28:16,0,0
500218082,YouBike2.0_光復國小,板橋區,光環路二段70號對側,25.01501,121.48169,38,7,31,1,2026-04-28 14:22:03,7,0
500218083,YouBike2.0_大觀國中,板橋區,僑中一街1號,25.01076,121.44698,99,4,95,1,2026-04-28 14:27:02,4,0
500218084,YouBike2.0_捷運府中站(1號出口),板橋區,捷運府中站(1號出口)外側,25.00821,121.45904,91,58,33,1,2026-04-28 14:29:04,55,3
500218085,YouBike2.0_文德國小(公館街),板橋區,公館街/金華街85巷口,25.02145,121.45923,52,0,52,1,2026-04-28 14:23:17,0,0
500218086,YouBike2.0_板橋四維公園,板橋區,陽明街239號對側,25.02452,121.46319,67,3,64,1,2026-04-28 14:29:04,3,0
500218087,YouBike2.0_四維公園地下停車場,板橋區,四維路177巷3弄7號對側,25.02569,121.46392,93,4,89,1,2026-04-28 14:29:04,3,1
500218088,YouBike2.0_縣民漢生東路口,板橋區,縣民大道二段112號(前),25.01578,121.46779,71,7,64,1,2026-04-28 14:25:02,5,2
500218089,YouBike2.0_江翠國中,板橋區,松江街與文化路二段225巷口,25.02858,121.46848,36,18,18,1,2026-04-28 14:17:03,17,1
500218090,YouBike2.0_溪頭公園,板橋區,溪頭街與宏國路77巷口北側,25.03312,121.46852,58,0,58,1,2026-04-28 14:22:18,0,0
500218091,YouBike2.0_華江一華江九路口,板橋區,華江一路與華江九路口東南側,25.033,121.46681,55,0,55,0,2026-04-01 07:40:03,0,0
500218092,YouBike2.0_新海長江路口,板橋區,新海路440號對側,25.02788,121.45779,61,7,51,1,2026-04-28 14:26:03,6,1
500218093,YouBike2.0_板橋戶政事務所,板橋區,中正路8號旁,25.01309,121.45646,44,3,41,1,2026-04-28 14:25:02,2,1
500218094,YouBike2.0_板橋第二運動場(皇翔建設),板橋區,民權路220號對面人行道(西側),25.01387,121.45897,32,6,26,1,2026-04-28 14:28:03,6,0
500218095,YouBike2.0_聯合醫院板橋院區,板橋區,龍泉街139號對側,25.02406,121.45789,52,5,47,1,2026-04-28 14:25:02,5,0
500218096,YouBike2.0_板橋車站,板橋區,新站路/站前路口(十字路口西側),25.015519,121.463735,95,81,13,1,2026-04-28 14:27:02,75,6
500218097,YouBike2.0_捷運府中站(3號出口),板橋區,府中路31號至53號對面,25.009,121.459,69,64,2,1,2026-04-28 14:28:16,62,2
500218098,YouBike2.0_縣民民族路口,板橋區,縣民大道一段/民族路,25.01,121.461,49,5,44,1,2026-04-28 14:27:02,2,3
500218099,YouBike2.0_國光里(國光路),板橋區,國光路76號旁,25.0178,121.45847,43,6,37,1,2026-04-28 14:08:02,6,0
500218100,YouBike2.0_國光公園,板橋區,中正路325巷/中正路341巷,25.0198,121.454,42,9,33,1,2026-04-28 14:22:03,8,1
500218102,YouBike2.0_西安市民活動中心,板橋區,民生路二段56-2號西側,25.01712,121.47188,27,6,21,1,2026-04-28 14:28:03,5,1
500218103,YouBike2.0_板橋重慶公園,板橋區,重慶路276號(對面),25.0001,121.463,38,4,33,1,2026-04-28 14:29:04,4,0
500218104,YouBike2.0_華江一華江六路口(仰真社區),板橋區,華江一路379號(旁),25.034,121.47,38,3,35,1,2026-04-28 14:27:02,3,0
500218105,YouBike2.0_環河西新月一街口(新月天地社區),板橋區,環河西路一段/新月一街口,25.0267,121.453,38,2,36,1,2026-04-28 14:27:02,1,1
500218106,YouBike2.0_藝文藝文二街口(大悅社區),板橋區,藝文街/藝文二街口(東南側人行道),25.021765,121.45157,38,6,31,1,2026-04-28 14:28:03,6,0
500218107,YouBike2.0_香社一藝文街口(歡喜市社區),板橋區,香社一路/藝文街(東北側),25.0208,121.451,40,7,33,1,2026-04-28 13:41:02,6,1
500218108,YouBike2.0_華江九華江一路口(匯翠社區),板橋區,華江九華江一路口(西北角),25.033,121.466,40,5,35,1,2026-04-28 14:28:03,5,0
500218109,YouBike2.0_國泰街111巷口,板橋區,實踐路93巷43弄15號東側,25.00609,121.46617,43,2,40,1,2026-04-28 14:26:03,1,1
500218110,YouBike2.0_新崑公園,板橋區,新崑路/豐盛一街(東南側),24.99968,121.43249,30,20,10,1,2026-04-28 13:23:03,18,2
500218111,YouBike2.0_大明街20巷19弄口,板橋區,貴興路59號(對面),25.00306,121.45714,43,1,42,1,2026-04-28 14:20:04,0,1
500218112,YouBike2.0_港嘴活動中心,板橋區,縣民大道三段245巷1號(前),25.02578,121.4814,20,2,18,1,2026-04-28 13:38:02,2,0
500218113,YouBike2.0_三民翠華街口,板橋區,三民路一段31巷/翠華街口(東南側),25.02317,121.48024,10,1,9,1,2026-04-28 14:28:16,0,1
500218114,YouBike2.0_夢奇地公園(文化路一段),板橋區,文化路一段217號(對面),25.017,121.4638,45,5,40,1,2026-04-28 14:27:02,5,0
500218115,YouBike2.0_海山高中,板橋區,漢生東路215號,25.00911,121.47149,80,2,78,1,2026-04-28 14:28:03,1,1
500218116,YouBike2.0_雙十萬板路口,板橋區,雙十路二段4號東南側,25.02538,121.47718,26,3,23,1,2026-04-28 14:28:03,0,3
500218117,YouBike2.0_板新中山路一段口,板橋區,中山路一段315號(北側),25.01491,121.47161,15,2,13,1,2026-04-28 14:29:04,2,0
500218118,YouBike2.0_新民民族路口,板橋區,新民街/民族路口(西北側),25.0094,121.4638,20,2,18,1,2026-04-28 14:29:04,2,0
500218119,YouBike2.0_新月二綠堤街口,板橋區,新月二街/綠堤街(西南側),25.02627,121.45526,21,4,16,1,2026-04-28 14:20:04,2,2
500218120,YouBike2.0_華江一華江二路口(江匯Life社區),板橋區,華江一路/華江二路,25.03588,121.47656,40,2,38,1,2026-04-28 14:27:02,1,1
500218121,YouBike2.0_信義路163巷口,板橋區,信義路157號(前),24.99271,121.45848,17,3,14,1,2026-04-28 14:21:03,1,2
500218122,YouBike2.0_中正路145巷口,板橋區,中正路147號(前),25.01587,121.45660,18,12,6,1,2026-04-28 14:28:03,9,3
500218123,YouBike2.0_黃石中繼市場,板橋區,公館街1號(旁),25.0125,121.45699,20,5,15,1,2026-04-28 14:09:03,5,0
500218124,YouBike2.0_信義和平路口,板橋區,信義路83號(前),24.99455,121.45721,15,1,14,1,2026-04-28 14:13:02,1,0
500218126,YouBike2.0_新府區運路口,板橋區,新府路2-1號(對面),25.01016,121.46546,30,13,16,1,2026-04-28 14:28:03,13,0
500218127,YouBike2.0_海山高中(漢生東路),板橋區,漢生東路215號(旁),25.01067,121.47048,40,23,17,1,2026-04-28 13:58:04,21,2
500218128,YouBike2.0_後埔國小,板橋區,實踐路179號對面,25.00339,121.4643,12,1,11,1,2026-04-28 14:26:03,1,0
500218129,YouBike2.0_民生路二段/文化路一段286巷口,板橋區,民生路二段229號(斜前方),25.02132,121.46885,13,8,5,1,2026-04-28 14:25:02,8,0
500218130,YouBike2.0_文化路一段212巷口,板橋區,文化路一段208號(前),25.02021,121.46639,20,9,11,1,2026-04-28 14:23:02,9,0
500218131,YouBike2.0_稚匯公園(華江三路),板橋區,華江三路302號南側,25.03562,121.47255,19,1,18,1,2026-04-28 14:12:03,1,0
500218132,YouBike2.0_松柏街15巷口,板橋區,松柏街12號,25.0296,121.4742,20,13,7,1,2026-04-28 14:17:03,12,1
500218133,YouBike2.0_捷運江子翠站(6號出口),板橋區,文化路二段367號,25.03106,121.47314,22,21,1,1,2026-04-28 14:29:04,20,1
500218134,YouBike2.0_捷運江子翠站(1號出口),板橋區,雙十路三段12號,25.03043,121.47162,13,5,8,1,2026-04-28 14:28:03,4,1
500218135,YouBike2.0_捷運江子翠站(2號出口),板橋區,文化路二段315號,25.02999,121.472,26,11,15,1,2026-04-28 14:28:03,7,4
500218136,YouBike2.0_捷運江子翠站(4號出口),板橋區,雙十路二段164號,25.02946,121.47307,11,4,7,1,2026-04-28 14:29:04,4,0
500218137,YouBike2.0_新北市政府板橋分局沙崙派出所,板橋區,溪北路111號,24.98842,121.43032,16,1,15,1,2026-04-28 14:29:19,1,0
500218138,YouBike2.0_僑中二街92巷口,板橋區,僑中二街94號(對面),25.00879,121.44632,21,1,20,1,2026-04-28 13:44:16,1,0
500218139,YouBike2.0_浮洲運動公園,板橋區,浮洲運動公園東南側,25.01419,121.44980,14,5,9,1,2026-04-28 13:16:03,4,1
500218140,YouBike2.0_大觀路二段265巷3弄口,板橋區,大觀路二段265巷/大觀路二段265巷3弄,24.99828,121.44286,10,0,10,1,2026-04-28 14:05:17,0,0
500218141,YouBike2.0_縣民漢生東路口(西北側),板橋區,縣民大道二段/漢生東路(西北側),25.01531,121.46624,36,9,27,1,2026-04-28 14:27:02,7,2
500218142,YouBike2.0_湳仔溝抽水站,板橋區,環河西路五段/香社一路,25.02184,121.44828,15,9,6,1,2026-04-28 14:01:03,9,0
500218143,YouBike2.0_文丘公園,板橋區,環河西路五段/藝文一街,25.02365,121.44966,15,6,8,1,2026-04-28 09:24:04,6,0
500218144,YouBike2.0_板樹體育館,板橋區,溪城路121號對面,24.9822,121.42758,15,1,14,1,2026-04-28 14:10:04,1,0
500218145,YouBike2.0_三民永豐街口,板橋區,三民路一段120號(前),25.02104,121.47917,13,11,2,1,2026-04-28 14:28:03,10,1
500218146,YouBike2.0_溪城金門街口,板橋區,溪城路85號前,24.98356,121.4269,16,1,15,1,2026-04-28 14:25:18,1,0
500218148,YouBike2.0_縣民民生路口,板橋區,民生路二段119號(前),25.01836,121.47072,13,3,10,1,2026-04-28 14:21:03,2,1
500218149,YouBike2.0_縣民觀光街口,板橋區,縣民大道二段/觀光街(西南側),25.01702,121.4692,24,5,19,1,2026-04-28 14:27:02,3,2
500218150,YouBike2.0_長安街251巷,板橋區,長安街251巷18號(對面),25.01063,121.47236,16,2,14,1,2026-04-28 14:18:02,2,0
500218151,YouBike2.0_府中立體停車場,板橋區,西門街59號(旁),25.00979,121.45436,15,2,13,1,2026-04-28 14:26:03,2,0
500218152,YouBike2.0_力行新村,板橋區,大觀路二段247號,24.99917,121.44347,12,1,11,1,2026-04-28 14:27:02,0,1
500218153,YouBike2.0_中山路二段416巷38弄口,板橋區,中山路二段326號西南側,25.01936,121.48153,14,3,11,1,2026-04-28 13:43:02,3,0
500218154,YouBike2.0_板橋車站(新站路),板橋區,新站路/站前路(東南側),25.01529,121.46438,28,4,24,1,2026-04-28 14:27:02,4,0
500218155,YouBike2.0_板橋435藝文特區,板橋區,中正路433巷/藝文街(東南側),25.02396,121.45269,18,9,9,1,2026-04-28 13:53:02,9,0
500218156,YouBike2.0_湳仔二橋,板橋區,板城路267號對側橋下廣場,25.00118,121.45192,15,2,13,1,2026-04-28 13:19:02,2,0
500218157,YouBike2.0_玫瑰公園,板橋區,中正路360巷49號對面(玫瑰公園側),25.02373,121.45544,14,2,12,1,2026-04-28 14:21:03,1,1
500218158,YouBike2.0_萬板高架橋下停車場,板橋區,萬板路/縣民大道三段247巷(高架橋下停車場),25.02729,121.48183,20,2,18,1,2026-04-28 14:25:03,2,0
500218159,YouBike2.0_新海抽水站停車場,板橋區,中正路511號(旁),25.02776,121.45537,13,2,11,1,2026-04-28 13:20:04,2,0
500218160,YouBike2.0_縣民大道三段270巷口,板橋區,縣民大道三段270巷6號(對面),25.02323,121.47835,11,2,9,1,2026-04-28 14:29:04,1,1
500218161,YouBike2.0_八德公園,板橋區,莒光路171巷3弄/萬板路(東北側),25.02378,121.47482,14,2,12,1,2026-04-28 13:40:03,1,1
500218162,YouBike2.0_華江公園,板橋區,民生路二段120號(南側),25.01946,121.47099,12,4,8,1,2026-04-28 14:29:04,4,0
500218163,YouBike2.0_湳雅夜市停車場,板橋區,南雅西路一段76號(對面),25.00557,121.45345,10,0,10,1,2026-04-28 14:22:18,0,0
500218164,YouBike2.0_聖若望平面停車場,板橋區,南雅西路二段123巷1號西側,25.01068,121.45188,15,2,13,1,2026-04-28 14:29:04,2,0
500218165,YouBike2.0_中山路二段90巷,板橋區,中山路二段90巷3號,25.01634,121.47523,13,2,11,1,2026-04-28 14:26:03,0,2
500218166,YouBike2.0_文聖國小(松柏街50巷),板橋區,松柏街50巷26號對面,25.02929,121.47611,12,2,10,1,2026-04-28 14:24:04,2,0
500218168,YouBike2.0_板橋435藝文特區(環河西路),板橋區,中正路435號(環河西路側),25.02473,121.4506,12,2,10,1,2026-04-28 14:03:03,2,0
500218169,YouBike2.0_大觀段平面停車場,板橋區,大觀路一段29巷131弄16號東側,25.005,121.45064,18,12,6,1,2026-04-28 13:51:03,8,4
500218170,YouBike2.0_懷石公園,板橋區,田單北街/環河西路四段699巷(西南側),25.03114,121.48137,17,7,10,1,2026-04-28 14:22:03,7,0
500218171,YouBike2.0_華江二華江一路口(帝國花園廣場社區),板橋區,華江二路/華江一路口(西南側),25.03544,121.47523,40,8,32,1,2026-04-28 14:25:03,8,0
500218172,YouBike2.0_華江五華江一路口(帝國花園廣場社區),板橋區,華江五路/華江一路口(東南側),25.03474,121.47336,39,0,39,1,2026-04-28 14:18:17,0,0
500218173,YouBike2.0_華江一華江二路口(吾界社區),板橋區,華江一路50號,25.03596,121.47677,40,3,37,1,2026-04-28 14:24:04,2,1
500218174,YouBike2.0_縣民富山街口,板橋區,縣民大道三段/富山街(西北側),25.02201,121.47605,10,0,9,1,2026-04-28 14:13:16,0,0
500218175,YouBike2.0_重慶路89巷,板橋區,重慶路89巷1號(對面),25.00633,121.46206,13,8,5,1,2026-04-28 14:21:03,8,0
500218176,YouBike2.0_環河西華江六路口(翠亨村社區),板橋區,環河西路四段/華江六路口(東南側),25.03609,121.47090,40,3,37,1,2026-04-28 14:12:03,1,2
500218177,YouBike2.0_介壽街/文化路一段188巷9弄口,板橋區,介壽路38號(旁),25.01979,121.46856,16,2,14,1,2026-04-28 14:10:04,1,1
500218178,YouBike2.0_懷德街233巷(環翠社區),板橋區,懷德街233巷18號,25.02900,121.48148,40,2,38,1,2026-04-28 14:03:03,1,1
500218180,YouBike2.0_忠孝國中地下停車場,板橋區,重慶路153號(155巷口)對面,25.00378,121.46241,20,1,19,1,2026-04-28 14:29:04,1,0
500218181,YouBike2.0_中山國小地下停車場,板橋區,大觀路二段59巷31號(旁),25.00080,121.44859,18,3,15,1,2026-04-28 13:53:02,3,0
500218182,YouBike2.0_華德公園平面停車場,板橋區,四川路二段245巷111號(旁),24.99292,121.45339,18,5,13,1,2026-04-28 14:24:04,5,0
500218183,YouBike2.0_南雅西路二段145巷,板橋區,南雅西路二段145巷3號(對側),25.01171,121.45172,18,1,17,1,2026-04-28 13:58:16,1,0
500218184,YouBike2.0_華江橋自行車牽引道,板橋區,文化路二段654-10號(對面),25.03562,121.48046,16,5,10,1,2026-04-28 13:59:03,5,0
500218185,YouBike2.0_五權公園地下停車場,板橋區,廣權路99號(對面),24.99265,121.46463,25,0,23,1,2026-04-28 14:28:16,0,0
500218186,YouBike2.0_光復光榮巷口,板橋區,光復街234-1號(旁),25.02139,121.48473,13,1,11,1,2026-04-28 11:16:04,1,0
500218187,YouBike2.0_文德新海路口,板橋區,新海路138號,25.02353,121.46112,18,4,14,1,2026-04-28 14:26:03,4,0
500218188,YouBike2.0_捷運環狀線板橋站(5號出口),板橋區,新站路/文化路一段(東側廣場),25.01598,121.46359,99,40,58,1,2026-04-28 14:28:03,38,2
500218189,YouBike2.0_文化懷德街口,板橋區,文化路二段516號(前),25.03359,121.47574,24,5,19,1,2026-04-28 14:12:03,3,2
500218190,YouBike2.0_國慶路149巷口,板橋區,國慶路132號(前),24.99605,121.46151,14,2,12,1,2026-04-28 14:27:02,2,0
500218191,YouBike2.0_中正新月二街口(青翠社區),板橋區,中正路/新月二街口(西北側),25.02690,121.45472,40,2,38,1,2026-04-28 13:36:02,2,0
500218192,YouBike2.0_民族路225巷,板橋區,民族路225巷52-62號(旁),25.00779,121.46995,13,1,12,1,2026-04-28 14:25:03,1,0
500218193,YouBike2.0_府中汽車停車場,板橋區,中山路一段1號(後方縣民大道側),25.00745,121.45882,28,5,23,1,2026-04-28 14:25:03,5,0
500218194,YouBike2.0_後埔國小(實踐路/重慶路155巷口),板橋區,實踐路155號(對面),25.00412,121.46417,24,3,21,1,2026-04-28 14:28:03,3,0
