city,record_id,inspection_date,inspection_item,food_category,product_name,vendor_name,district,address,lng,lat,result,violation_detail,sampled_place
臺北市,7590,2023-09-05,蔬果,根莖菜類,白蘿蔔,阿郎蔬菜產通門市部(濱江果菜市場第20-03攤),中山區,臺北市中山區民族東路336號,,,不符合規定,殺蟲劑Trichlorfon三氯松0.03ppm（標準：0.01ppm以下）,阿郎蔬菜產通門市部(濱江果菜市場第20-03攤)/臺北市中山區民族東路336號
臺北市,7591,2023-09-04,網路販售蔬果類食品,包裝,瑪雅氏粉紅鹽(中鹽) (有效日期：2026/09/30),Pchome24h購物 (https:,信義區,/24h.pchome.com.tw/),,,不符合規定,鉛-3.21mg/kg (標準: 2 mg/kg) 砷-1.03mg/kg (標準: 0.2 mg/kg),Pchome24h購物 (https://24h.pchome.com.tw/)
臺北市,7610,2023-09-01,蔬果,根莖菜類,進口白蘿蔔,惠康百貨股份有限公司松山光復分公司(家樂福),松山區,臺北市松山區光復北路198號,,,不符合規定,殺蟲劑Clothianidin可尼丁0.11 ppm（標準：0.02 ppm以下）,惠康百貨股份有限公司松山光復分公司(家樂福)/臺北市松山區光復北路198號
臺北市,7611,2023-09-01,蔬果,小葉菜類,青江菜,兄弟大飯店股份有限公司(兄弟大飯店),松山區,臺北市松山區南京東路3段255號,,,不符合規定,殺蟲劑Chlorfenapyr 克凡派1.3ppm(標準：1.0ppm以下),兄弟大飯店股份有限公司(兄弟大飯店)/臺北市松山區南京東路3段255號
臺北市,7627,2023-08-28,包裝飲用水,盛裝飲用水,飲用水,信泰股份有限公司(麵屋一燈),中山區,臺北市中山區南京東路1段29號,,,不符合規定,大腸桿菌群：57CFU/100mL (標準：陰性),信泰股份有限公司(麵屋一燈)/臺北市中山區南京東路1段29號
臺北市,7631,2023-08-25,豆製品(含非基改食品),豆製品(豆干絲),泰山干絲 (進貨日期：2023/8/25),莊綉華攤,中山區,臺北市中山區龍江路412巷61號,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,莊綉華攤/臺北市中山區龍江路412巷61號
臺北市,7637,2023-08-24,可供食品使用中藥材,白木耳,白木耳（有效日期：20260218）,萬安堂蔘藥行,大同區,臺北市大同區迪化街1段84號,,,不符合規定,(1)生長調節劑Chlormequat克美素0.58 ppm（標準：不得檢出） (2)產品外包裝標示「多項農藥殘留檢驗合格」、「國家多項農殘檢驗合格」等字樣，涉標示不實,萬安堂蔘藥行/臺北市大同區迪化街1段84號
臺北市,7638,2023-08-24,可供食品使用中藥材,白木耳,太陽農場生機銀耳(有效日期：20240330),迪隆蔘藥行,大同區,臺北市大同區歸綏街220號1樓,,,不符合規定,(1)生長調節劑Chlormequat克美素0.34ppm(標準:不得檢出) (2)產品外包裝標示「通過SGS農藥殘留檢驗符合國家標準」字樣，涉標示不實,迪隆蔘藥行/臺北市大同區歸綏街220號1樓
臺北市,7640,2023-08-24,可供食品使用中藥材,黑棗,生機烏棗（馬牙棗）（有效日期：20260202）,龍源中藥行,大同區,臺北市大同區迪化街1段172號1樓,,,不符合規定,(1)殺菌劑2-Phenylphenol 0.07 ppm（標準：不得檢出） (2)產品外包裝標示「合格 安心使用」字樣，涉標示不實,龍源中藥行/臺北市大同區迪化街1段172號1樓
臺北市,7660,2023-08-24,豆製品(含非基改食品),豆製品(豆干絲),泰山干絲 (進貨日期：2023/8/24),尚揚蔬果行,松山區,臺北市松山區南京東路5段291巷30號1樓,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,尚揚蔬果行/臺北市松山區南京東路5段291巷30號1樓
臺北市,7663,2023-08-24,豆製品(含非基改食品),豆製品(豆干絲),干絲 (進貨日期：2023/8/24),中崙市場-元味素食,松山區,臺北市松山區八德路3段76號1號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,中崙市場-元味素食/臺北市松山區八德路3段76號1號攤
臺北市,7664,2023-08-24,豆製品(含非基改食品),豆製品(豆干),豆干 (進貨日期：2023/8/24),中崙市場-元味素食,松山區,臺北市松山區八德路3段76號1號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,中崙市場-元味素食/臺北市松山區八德路3段76號1號攤
臺北市,7674,2023-08-23,豆製品(含非基改食品),豆製品(豆干絲),豆干絲 (進貨日期：2023/8/23),裕民便當店(老師傅精緻餐盒),大安區,臺北市大安區復興南路2段151巷53號1樓,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,裕民便當店(老師傅精緻餐盒)/臺北市大安區復興南路2段151巷53號1樓
臺北市,7676,2023-08-23,可供食品使用中藥材,白木耳,銀耳（有效日期：20240806）,家福股份有限公司台北天母分公司,士林區,臺北市士林區德行西路47號,,,不符合規定,生長調節劑Chlormequat克美素0.24 ppm（標準：不得檢出）,家福股份有限公司台北天母分公司/臺北市士林區德行西路47號
臺北市,7677,2023-08-23,可供食品使用中藥材,白木耳,白木耳（有效日期：20250301）,旭和藥行,北投區,臺北市北投區明德路111號,,,不符合規定,殺蟲劑Methomyl納乃得0.10ppm（標準：不得檢出）,旭和藥行/臺北市北投區明德路111號
臺北市,7687,2023-08-22,豆製品(含非基改食品),豆製品(豆干),豆乾 (進貨日期：2023/8/22),俊華豆腐店,中山區,臺北市中山區安東街5之6號,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,俊華豆腐店/臺北市中山區安東街5之6號
臺北市,7689,2023-08-22,豆製品(含非基改食品),豆製品(豆干絲),豆干絲(非基因改造) (進貨日期：2023/8/19),國鴻蔬菜號,中山區,臺北市中山區長春路299號1樓長春市場37號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,國鴻蔬菜號/臺北市中山區長春路299號1樓長春市場37號攤
臺北市,7693,2023-08-22,豆製品(含非基改食品),豆製品(豆干絲),泰山白干絲 (進貨日期：2023/8/22),環南素食大批發(環南素食行),萬華區,臺北市萬華區西藏路295號1樓,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,環南素食大批發(環南素食行)/臺北市萬華區西藏路295號1樓
臺北市,7694,2023-08-22,豆製品(含非基改食品),豆製品(豆干絲),泰山五香干絲 (進貨日期：2023/8/22),環南素食大批發(環南素食行),萬華區,臺北市萬華區西藏路295號1樓,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,環南素食大批發(環南素食行)/臺北市萬華區西藏路295號1樓
臺北市,7700,2023-08-22,豆製品(含非基改食品),豆製品(豆干絲),泰山干絲(白絲) (進貨日期：2023/8/20),木柵市場-素食專賣,文山區,臺北市文山區保儀路13巷3號1樓59號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,木柵市場-素食專賣/臺北市文山區保儀路13巷3號1樓59號攤
臺北市,7701,2023-08-22,豆製品(含非基改食品),豆製品(豆干),豆干 (進貨日期：2023/8/20),木柵市場-阿貞豆腐店,文山區,臺北市文山區保儀路13巷3號1樓54號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,木柵市場-阿貞豆腐店/臺北市文山區保儀路13巷3號1樓54號攤
臺北市,7710,2023-08-22,豆製品(含非基改食品),豆製品(豆干絲),白干絲 (進貨日期：2023/8/22),成德市場-佳家用品,南港區,臺北市南港區同德路100號144號攤,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,成德市場-佳家用品/臺北市南港區同德路100號144號攤
臺北市,7713,2023-08-22,豆製品(含非基改食品),豆製品(豆干),四分豆干 (進貨日期：2023/8/22),泰和素食豆干,內湖區,臺北市內湖區康寧路1段33巷15號,,,不符合規定,殺菌劑過氧化氫：陽性（不得檢出）,泰和素食豆干/臺北市內湖區康寧路1段33巷15號
臺北市,7723,2023-08-22,網路販售蔬果類食品,蕈菜類,新鮮秋季黑松露,歐陸食材小舖 (https:,中正區,/www.theeupantry.com/),,,不符合規定,鎘-4mg/kg (標準: 2 mg/kg),歐陸食材小舖 (https://www.theeupantry.com/)
臺北市,7724,2023-08-22,網路販售蔬果類食品,包裝,巴西蘑菇(純素) (有效日期：2024/04/03),蝦皮購物-彩虹菇 (https:,信義區,/shopee.tw/day22882288),,,不符合規定,鎘-8mg/kg (標準: 2 mg/kg),蝦皮購物-彩虹菇 (https://shopee.tw/day22882288)
臺北市,7725,2023-08-22,網路販售蔬果類食品,包裝,野生川耳(純素) (有效日期：2024/05/03),蝦皮購物-豐產香菇行 (https:,信義區,/shopee.tw/feng_chan),,,不符合規定,1.檢驗符合規定2.標示不符規定,蝦皮購物-豐產香菇行 (https://shopee.tw/feng_chan)
臺北市,7726,2023-08-22,網路販售蔬果類食品,蕈菜類,野生黑松露 (有效日期：2024/08/13),蝦皮購物-啟陞食品行 (https:,信義區,/shopee.tw/an0919566338an),,,不符合規定,未向中央主管機關申請查驗並申報其產品有關資訊。,蝦皮購物-啟陞食品行 (https://shopee.tw/an0919566338an)
臺北市,7756,2023-08-21,可供食品使用中藥材,百合,生機龍牙百合（有效日期：20250302）,心元蔘藥行,松山區,臺北市松山區南京東路5段291巷20弄6號1樓,,,不符合規定,(1)公告禁用農藥五氯苯胺（Pentachloroaniline）0.04ppm、五氯硝苯（Quintozene（PCNB））0.04ppm (2)產品外包裝標示「嚴選安心產品合格」、「通過多項農殘檢驗合格」等字樣，涉標示不實,心元蔘藥行/臺北市松山區南京東路5段291巷20弄6號1樓
臺北市,7757,2023-08-21,可供食品使用中藥材,白木耳,白木耳（有效日期：20250301）,育仁藥行,松山區,臺北市松山區八德路3段152號1樓,,,不符合規定,殺蟲劑Methomyl 納乃得0.12ppm(標準：不得檢出) 殺蟎劑Propargite 毆蟎多0.05ppm(標準：不得檢出),育仁藥行/臺北市松山區八德路3段152號1樓
臺北市,7840,2023-08-07,蔬果,根莖菜類,中國白蘿蔔600g(M),惠康百貨股份有限公司美麗華分公司（Mia Cbon,中山區,臺北市中山區敬業三路20號地下1樓之1）,,,不符合規定,殺蟲劑Thiamethoxam 賽速安0.84ppm(標準：0.25ppm以下),惠康百貨股份有限公司美麗華分公司（Mia Cbon/臺北市中山區敬業三路20號地下1樓之1）
臺北市,7841,2023-08-07,蔬果,柑桔類,檸檬,大苑子開發股份有限公司士林文林分公司(大苑子士林文林店),士林區,臺北市士林區文林路20號,,,不符合規定,殺蟲劑Chlorpyrifos 陶斯松0.02ppm(標準：0.01ppm以下),大苑子開發股份有限公司士林文林分公司(大苑子士林文林店)/臺北市士林區文林路20號
臺北市,7842,2023-08-04,蔬果,小葉菜類,芥蘭花,王邱月紅（臺北市中山區民族東路336號,中山區,第二果菜批發市場蔬菜零批場/濱江市場19-08攤）,,,不符合規定,殺蟲劑Deltamethrin 第滅寧0.3ppm(標準：0.2ppm以下),王邱月紅（臺北市中山區民族東路336號/第二果菜批發市場蔬菜零批場/濱江市場19-08攤）
臺北市,7843,2023-08-04,蔬果,大漿果類,百香果,富安蔬果行,信義區,臺北市信義區吳興街208號1樓,,,不符合規定,殺蟲劑Cyromazine 賽滅淨0.48ppm(標準：不得檢出),富安蔬果行/臺北市信義區吳興街208號1樓
臺北市,7844,2023-08-04,蔬果,小葉菜類,青蔥,小吳蔬菜行（臺北市士林區士東路100號1樓,士林區,士東市場第72號攤）,,,不符合規定,殺菌劑Mepronil 滅普寧0.10ppm(標準：0.01ppm以下),小吳蔬菜行（臺北市士林區士東路100號1樓/士東市場第72號攤）
臺北市,7880,2023-08-02,蔬果,豆菜類,荷仁豆(豌豆),永祥蔬果行,南港區,臺北市南港區同德路77號,,,不符合規定,殺蟲劑Chlorpyrifos 陶斯松0.19ppm(標準：0.01ppm以下) 殺蟲劑Thiamethoxam 賽速安0.11ppm(標準：0.02ppm以下),永祥蔬果行/臺北市南港區同德路77號
臺北市,7881,2023-08-02,蔬果,小葉菜類,芹菜,為福樓餐廳有限公司,南港區,臺北市南港區忠孝東路5段996號,,,不符合規定,殺蟲劑Chlorfenapyr 克凡派1.6ppm(標準：1.0ppm以下) 殺草劑Thiobencarb 殺丹0.14ppm(標準：0.01ppm以下),為福樓餐廳有限公司/臺北市南港區忠孝東路5段996號
臺北市,7913,2023-08-01,蔬果,果菜類,紅辣椒,昌虹,萬華區,臺北市萬華區環河南路2段245號環南市場蔬菜區89號攤,,,不符合規定,殺菌劑Difenoconazole 待克利6.3ppm(標準：0.5ppm以下),昌虹/臺北市萬華區環河南路2段245號環南市場蔬菜區89號攤
臺北市,7914,2023-08-01,蔬果,小葉菜類,紅鳳菜,日鮮蔬果專賣店,萬華區,臺北市萬華區貴陽街2段137號,,,不符合規定,殺草劑Oxadiazon 樂滅草0.05ppm(標準：0.01ppm以下),日鮮蔬果專賣店/臺北市萬華區貴陽街2段137號
臺北市,7915,2023-08-01,蔬果,瓜菜類,絲瓜,我是你的菜,萬華區,臺北市萬華區環河南路2段245號152號攤,,,不符合規定,殺蟲劑Emamectin benzoate 因滅汀0.010ppm(標準：0.007ppm以下),我是你的菜/臺北市萬華區環河南路2段245號152號攤
臺北市,7916,2023-08-01,蔬果,豆菜類,甜豆豌豆,日鮮蔬果專賣店,萬華區,臺北市萬華區貴陽街2段137號,,,不符合規定,殺菌劑Bupirimate 布瑞莫0.03ppm(標準：0.01ppm以下) 殺蟲劑Chlorpyrifos 陶斯松0.04ppm(標準：0.01ppm以下) 殺菌劑Diniconazole 達克利0.30ppm(標準：不得檢出) 殺線蟲劑Fosthiazate 福賽絕0.01ppm(標準：不得檢出) 殺菌劑Prochloraz 撲克拉0.10ppm(標準：0.01ppm以下) 殺蟲劑Thiamethoxam 賽速安0.09ppm(標準：0.02ppm以下),日鮮蔬果專賣店/臺北市萬華區貴陽街2段137號
臺北市,7950,2023-07-25,蔬果,大漿果類,波蘿蜜,上奕商行(INDEX),萬華區,臺北市萬華區國興路32號,,,不符合規定,生長調節劑Gibberellic acid 勃激素A3 0.07ppm(標準：不得檢出),上奕商行(INDEX)/臺北市萬華區國興路32號
臺北市,7972,2023-07-20,蔬果,小葉菜類,芥藍菜,卿卿鮮果,北投區,臺北市北投區磺港路33號(北投中繼市場A27.A28.A29號攤),,,不符合規定,殺蟲劑Emamectin benzoate 因滅汀0.07ppm(標準：0.05ppm以下) 殺蟲劑 Permethrin 百滅寧2.5ppm(標準：2.0ppm以下),卿卿鮮果/臺北市北投區磺港路33號(北投中繼市場A27.A28.A29號攤)
臺北市,8115,2023-07-14,食品容器具,食品容器具,401L左右四格,士東企業社(士東免洗餐具總匯),士林區,臺北市士林區士東路120巷20弄7號,,,不符合規定,未標示製造日期,士東企業社(士東免洗餐具總匯)/臺北市士林區士東路120巷20弄7號
臺北市,8116,2023-07-13,食品容器具,食品容器具,日本NAKAYA輕便方形保鮮盒380ml三入 （2022/11/6）,達旺商行,大安區,臺北市大安區忠孝東路4段216巷40弄3號,,,不符合規定,未依規定以印刷、打印或壓印方式標示材質於主要本體,達旺商行/臺北市大安區忠孝東路4段216巷40弄3號
臺北市,8137,2023-07-12,食品容器具,食品容器具,加拿大3 sprouts水壺 （2023/1/1）,甜蜜家族國際企業有限公司(甜蜜家族婦嬰用品連鎖門市),松山區,臺北市松山區八德路2段354號1樓,,,不符合規定,1.「Tritan」為商標名稱，無法正確指稱材質名稱。 2.未依規定以印刷、打印或壓印方式標示材質及耐熱溫度於主要本體,甜蜜家族國際企業有限公司(甜蜜家族婦嬰用品連鎖門市)/臺北市松山區八德路2段354號1樓
臺北市,8167,2023-07-10,截切水果,梨果類,水梨,艋舺夜市-男哥現削水果(無市招),萬華區,臺北市萬華區廣州街182號前,,,不符合規定,甜味劑糖精(Saccharin)：0.02 g/kg,艋舺夜市-男哥現削水果(無市招)/臺北市萬華區廣州街182號前
臺北市,8187,2023-07-07,蔬果,香辛植物及其他草木本植物,香菜(芫荽),當季平價快餐店,大安區,臺北市大安區忠孝東路4段216巷19弄10號1樓,,,不符合規定,殺蟲劑Chlorpyrifos 陶斯松0.14ppm(標準：0.01ppm以下),當季平價快餐店/臺北市大安區忠孝東路4段216巷19弄10號1樓
臺北市,8188,2023-07-07,蔬果,小漿果類,高海拔套袋葡萄,全聯實業股份有限公司敦南分公司(全聯福利中心敦南分公司),大安區,臺北市大安區忠孝東路4段126之1號房屋地下1層,,,不符合規定,生長調節劑Chlormequat 克美素0.04ppm(標準：不得檢出) 殺菌劑Boscalid 白克列1.4ppm(標準：1.0ppm以下),全聯實業股份有限公司敦南分公司(全聯福利中心敦南分公司)/臺北市大安區忠孝東路4段126之1號房屋地下1層
臺北市,8189,2023-07-07,蔬果,果菜類,辣椒,當季平價快餐店,大安區,臺北市大安區忠孝東路4段216巷19弄10號1樓,,,不符合規定,殺菌劑Difenoconazole 待克利1.5ppm(標準：0.5ppm以下) 殺菌劑Pydiflumetofen 派滅芬0.05ppm(標準：不得檢出),當季平價快餐店/臺北市大安區忠孝東路4段216巷19弄10號1樓
臺北市,8220,2023-07-04,蔬果,大漿果類,特選百香果,青果攤,萬華區,臺北市萬華區環河南路2段245號蔬菜攤0005號,,,不符合規定,殺蟲劑Cyromazine賽滅淨0.11ppm(標準：不得檢出),青果攤/臺北市萬華區環河南路2段245號蔬菜攤0005號
臺北市,8222,2023-07-04,蔬果,根莖菜類,白蘿蔔,蔬菜攤,萬華區,臺北市萬華區環河南路2段245號蔬菜攤0068號(環南市場),,,不符合規定,殺蟲劑Clothianidin 可尼丁0.04ppm(標準：0.02ppm以下) 殺蟎劑Pyridaben 畢達本0.07ppm(標準：不得檢出),蔬菜攤/臺北市萬華區環河南路2段245號蔬菜攤0068號(環南市場)
臺北市,8223,2023-07-04,蔬果,核果類,荔枝,粘O福,中山區,臺北市中山區民族東路410巷2弄18-20號前(五常市場),,,不符合規定,殺蟲劑Cyhalothrin 賽洛寧0.6ppm(標準：0.5ppm以下),粘O福/臺北市中山區民族東路410巷2弄18-20號前(五常市場)
臺北市,8224,2023-07-04,蔬果,大漿果類,特選百香果,我家蔬果園,萬華區,臺北市萬華區中華路2段416巷56號,,,不符合規定,殺蟲劑Cyromazine賽滅淨0.03ppm(標準：不得檢出),我家蔬果園/臺北市萬華區中華路2段416巷56號
臺北市,8225,2023-07-04,蔬果,小葉菜類,九層塔(羅勒),五常市場第17攤,中山區,臺北市中山區民族東路410巷2弄18-20號前,,,不符合規定,殺菌劑Pyraclostrobin 百克敏0.70ppm(標準：0.01ppm以下),五常市場第17攤/臺北市中山區民族東路410巷2弄18-20號前
臺北市,8226,2023-07-04,蔬果,核果類,糯米荔枝,青果攤,萬華區,臺北市萬華區環河南路2段245號蔬菜攤0005號,,,不符合規定,殺蟲劑Chlorpyrifos陶斯松0.24ppm(標準：0.01ppm以下),青果攤/臺北市萬華區環河南路2段245號蔬菜攤0005號
臺北市,8231,2023-07-03,蔬果,根莖菜類,進口白蘿蔔600G,家福股份有限公司台北天母分公司,士林區,臺北市士林區德行西路47號,,,不符合規定,殺蟲劑Thiamethoxam 賽速安0.51ppm(標準：0.25ppm以下),家福股份有限公司台北天母分公司/臺北市士林區德行西路47號
臺北市,8232,2023-07-03,蔬果,大漿果類,百香果,四季甜工作坊,松山區,臺北市松山區三民路101巷2之1號(新東市場外）,,,不符合規定,殺蟲劑Cyromazine 賽滅淨0.01ppm(標準：不得檢出) 殺蟲劑Pyrimidifen 畢汰芬0.02ppm(標準：不得檢出) 殺蟲劑Pyriproxyfen 百利普芬0.4ppm(標準：0.2ppm以下),四季甜工作坊/臺北市松山區三民路101巷2之1號(新東市場外）
臺北市,8260,2023-06-29,中元祭祀食品,糕粿糬類製品,草仔粿,中山手工麻糬（紅豆湯）(中山市場第28號攤),中山區,臺北市中山區長安西路3號,,,不符合規定,防腐劑己二烯酸：1.3 g/kg(1.0 g/kg),中山手工麻糬（紅豆湯）(中山市場第28號攤)/臺北市中山區長安西路3號
臺北市,8293,2023-06-27,中元祭祀食品,生鮮水果,芒果,益成蔬果行,士林區,臺北市士林區德行東路109巷110號,,,不符合規定,殺蟲劑陶斯松(Chlorpyrifos)：0.23 ppm（0.01 ppm）,益成蔬果行/臺北市士林區德行東路109巷110號
臺北市,8314,2023-06-16,穀豆類,乾豆類,毛綠豆,遠百企業股份有限公司忠孝分公司,信義區,臺北市信義區忠孝東路5段297號地下1、2、3樓,,,不符合規定,芬普尼(Fipronil)0.001ppm (標準:0.001ppm) 賽速安(Thiamethoxam)0.03(標準:0.02ppm),遠百企業股份有限公司忠孝分公司/臺北市信義區忠孝東路5段297號地下1、2、3樓
臺北市,8316,2023-06-16,穀豆類,乾豆類,黑芝麻(特級品),太平洋崇光百貨股份有限公司,大安區,臺北市大安區忠孝東路4段45號地下2樓,,,不符合規定,芬化利(Fenvalerate)0.04 ppm (標準:0.1ppm) 環氧乙烷(Ethylene Oxide)1.34mg/kg (標準:不得檢出),太平洋崇光百貨股份有限公司/臺北市大安區忠孝東路4段45號地下2樓
臺北市,8402,2023-06-05,散裝飲冰品及配料,飲料,四季青茶(含冰塊),甯臻恩飲料店(黑丸嫩仙草古亭店),中正區,臺北市中正區同安街65號1樓,,,不符合規定,腸桿菌科：5.8x10^3 CFU/g (標準：10 CFU/g),甯臻恩飲料店(黑丸嫩仙草古亭店)/臺北市中正區同安街65號1樓
臺北市,8406,2023-06-02,蔬果,核果類,台灣特選玉荷包800g(荔枝),幸福品味實業股份有限公司(美福食集),內湖區,臺北市內湖區民善街128號,,,不符合規定,殺蟲劑Chlorpyrifos 陶斯松0.02ppm(標準：0.01ppm以下) 殺蟲劑Phosmet 益滅松0.8ppm(標準：0.2ppm以下),幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號
臺北市,8407,2023-06-02,蔬果,核果類,玉荷包(荔枝),双喜臨門水果行(双囍臨門水果行),大安區,臺北市大安區和平東路3段228巷35號,,,不符合規定,殺蟲劑Chlorpyrifos 陶斯松 0.30ppm(標準：0.01ppm以下),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號
臺北市,8422,2023-06-02,蔬果,小漿果類,綠無籽葡萄,辣十九國際開發股份有限公司(馬辣),信義區,臺北市信義區松壽路22號3樓,,,不符合規定,殺蟲劑Fipronil 芬普尼0.002ppm、Fipronil-sulfone芬普尼代謝物0.001ppm(標準：0.001ppm以下),辣十九國際開發股份有限公司(馬辣)/臺北市信義區松壽路22號3樓
臺北市,8423,2023-06-02,蔬果,豆菜類,醜豆(菜豆),双喜臨門水果行(双囍臨門水果行),大安區,臺北市大安區和平東路3段228巷35號,,,不符合規定,殺蟲劑Clothianidin 可尼丁0.06ppm(標準：0.02ppm以下),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號
臺北市,8424,2023-06-02,蔬果,大漿果類,紅龍果-履歷紅龍果,安星水果行,松山區,臺北市松山區南京東路291巷32之3號,,,不符合規定,殺蟎劑Spirodiclofen 賜派芬0.02ppm(標準：0.01ppm以下),安星水果行/臺北市松山區南京東路291巷32之3號
臺北市,8465,2023-06-01,蔬果,大漿果類,百香果,翡翠綠水果專賣店,士林區,臺北市士林區美崙街14號1樓,,,不符合規定,殺蟲劑Fluvalinate 福化利0.06ppm(標準：0.01ppm以下),翡翠綠水果專賣店/臺北市士林區美崙街14號1樓
臺北市,8466,2023-06-01,蔬果,包葉菜類,進口青花菜,Mia Cbon超市台北大葉店,士林區,臺北市士林區忠誠路2段55號B1,,,不符合規定,殺線蟲劑Fosthiazate 福賽絕0.02ppm(標準：不得檢出),Mia Cbon超市台北大葉店/臺北市士林區忠誠路2段55號B1
臺北市,8467,2023-06-01,蔬果,大漿果類,百香果,詠鑽蔬果專賣店(新天地蔬果量販店),士林區,臺北市士林區美崙街18號1樓,,,不符合規定,殺蟲劑Cyromazine 賽滅淨0.03ppm(標準：不得檢出),詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓
臺北市,8468,2023-06-01,蔬果,豆菜類,甜豆(豌豆),果粉水果行,中正區,臺北市中正區汀州路2段335號,,,不符合規定,殺菌劑Diniconazole 達克利0.21ppm(標準：不得檢出) 殺菌劑Fluopicolide 氟比來0.06ppm(標準：0.01ppm以下) 殺菌劑Prochloraz 撲克拉0.08ppm(標準：0.01ppm以下) 殺菌劑Propamocarb hydrochloride 普拔克0.42ppm(標準：0.1ppm以下),果粉水果行/臺北市中正區汀州路2段335號
臺北市,8469,2023-06-01,蔬果,豆菜類,豌豆,詠鑽蔬果專賣店(新天地蔬果量販店),士林區,臺北市士林區美崙街18號1樓,,,不符合規定,殺蟲劑Clothianidin 可尼丁0.23ppm(標準：0.02ppm以下) 殺菌劑Dimethomorph 達滅芬2.4ppm(標準：2.0ppm以下) 殺菌劑Tebuconazole 得克利1.8ppm(標準：1.0ppm以下) 殺蟲劑Tolfenpyrad 脫芬瑞0.62ppm(標準：0.01ppm以下),詠鑽蔬果專賣店(新天地蔬果量販店)/臺北市士林區美崙街18號1樓
臺北市,8485,2023-05-30,調味料(醬油、沾醬),水解醬油,天鵝醬油,怡樂國際有限公司(EEC GLOBAL TK),中山區,臺北市中山區中山北路3段39號1樓,,,不符合規定,營養標示未如實標示,怡樂國際有限公司(EEC GLOBAL TK)/臺北市中山區中山北路3段39號1樓
臺北市,8489,2023-05-30,生鮮水產品,深海魚類,黑鮪魚腹肉排,遠東都會股份有限公司復興店(city super復興SOGO店),大安區,臺北市大安區忠孝東路3段300號B3樓,,,不符合規定,檢出一氧化碳,遠東都會股份有限公司復興店(city super復興SOGO店)/臺北市大安區忠孝東路3段300號B3樓
臺北市,8520,2023-05-24,散裝飲冰品及配料,冰品,霜淇淋,錢都火鍋,內湖區,臺北市內湖區成功路4段147號,,,不符合規定,腸桿菌科：1.3x10^2 CFU/g (標準：10 CFU/g),錢都火鍋/臺北市內湖區成功路4段147號
臺北市,8534,2023-05-22,散裝飲冰品及配料,冰品,祖傳綠豆沙,金好家股份有限公司台北大安分公司(進發家大安店),大安區,臺北市大安區大安路1段53號,,,不符合規定,腸桿菌科：4.6x10^2 CFU/g (標準：10 CFU/g),金好家股份有限公司台北大安分公司(進發家大安店)/臺北市大安區大安路1段53號
臺北市,8535,2023-05-22,散裝飲冰品及配料,冰品,萬丹紅豆沙,金好家股份有限公司台北大安分公司(進發家大安店),大安區,臺北市大安區大安路1段53號,,,不符合規定,腸桿菌科：1.5x10^2 CFU/g (標準：10 CFU/g),金好家股份有限公司台北大安分公司(進發家大安店)/臺北市大安區大安路1段53號
臺北市,8536,2023-05-22,散裝飲冰品及配料,冰品,100%綠豆沙沙(不含配料),三良品茶,信義區,臺北市信義區永吉路263號,,,不符合規定,腸桿菌科：58 CFU/mL (標準：10 CFU/mL),三良品茶/臺北市信義區永吉路263號
臺北市,8576,2023-05-16,散裝飲冰品及配料,冰品,香脆花生蜜芋雪花冰(不含配料),思慕昔餐飲有限公司,大安區,臺北市大安區永康街15號、15號之1,,,不符合規定,腸桿菌科：3.4x10^4 CFU/g (標準：10 CFU/g),思慕昔餐飲有限公司/臺北市大安區永康街15號、15號之1
臺北市,8577,2023-05-16,散裝飲冰品及配料,冰品,芋頭芋圓牛奶雪花冰(不含配料),思慕昔餐飲有限公司,大安區,臺北市大安區永康街15號、15號之1,,,不符合規定,腸桿菌科：35 CFU/g (標準：10 CFU/g),思慕昔餐飲有限公司/臺北市大安區永康街15號、15號之1
臺北市,8578,2023-05-16,散裝飲冰品及配料,飲料,探春(含冰塊),玖仰茶食文化有限公司永康分公司,大安區,臺北市大安區永康街9-1號1樓,,,不符合規定,腸桿菌科：1.1x10^5 CFU/mL (標準：10 CFU/mL),玖仰茶食文化有限公司永康分公司/臺北市大安區永康街9-1號1樓
臺北市,8579,2023-05-16,散裝飲冰品及配料,飲料,紅烏龍(含冰塊),玖仰茶食文化有限公司永康分公司,大安區,臺北市大安區永康街9-1號1樓,,,不符合規定,腸桿菌科：3.3x10^4 CFU/mL (標準：10 CFU/mL),玖仰茶食文化有限公司永康分公司/臺北市大安區永康街9-1號1樓
